1.053434,1.000000
1.027337,1.000000
1.006178,1.000000
0.998436,1.000000
0.978331,1.000000
0.978178,1.000000
0.979613,1.000000
0.971776,1.000000
0.959237,1.000000
0.959897,1.000000
0.972858,1.000000
0.999932,1.000000
1.003443,1.000000
1.002320,1.000000
1.003755,1.000000
1.000117,1.000000
0.997160,1.000000
0.998297,1.000000
0.961803,1.000000
0.908647,1.000000
0.873330,1.000000
0.806601,1.000000
0.795933,1.000000
0.741880,1.000000
0.650081,1.000000
0.587853,1.000000
0.547716,1.000000
0.524602,1.000000
0.605711,1.000000
0.670043,2.000000
0.579339,2.000000
0.543494,2.000000
0.585553,2.000000
0.597829,2.000000
0.571168,2.000000
0.535175,2.000000
0.533371,2.000000
0.546649,2.000000
0.572632,2.000000
0.574744,2.000000
0.556318,2.000000
0.554189,2.000000
0.605594,2.000000
0.693347,2.000000
0.777556,2.000000
0.850718,2.000000
0.873166,2.000000
0.884125,2.000000
0.886095,2.000000
0.866141,2.000000
0.809890,2.000000
0.780886,2.000000
0.788254,2.000000
0.816828,2.000000
0.867312,2.000000
0.919374,2.000000
0.986429,2.000000
1.016194,2.000000
1.016060,2.000000
1.006674,2.000000
1.002099,2.000000
0.990027,2.000000
0.985631,2.000000
1.018888,2.000000
1.047937,2.000000
1.051969,2.000000
1.057771,2.000000
1.080682,2.000000
1.095467,2.000000
1.101249,2.000000
1.108508,2.000000
1.131147,2.000000
1.146341,2.000000
1.131075,2.000000
1.111192,2.000000
1.129891,2.000000
1.159137,2.000000
1.155071,2.000000
1.142327,2.000000
1.152122,2.000000
1.150080,2.000000
1.186673,2.000000
1.174759,2.000000
1.183649,2.000000
1.204552,2.000000
1.210107,2.000000
1.216103,2.000000
1.243307,2.000000
1.269222,2.000000
1.306864,2.000000
1.348114,2.000000
1.353448,2.000000
1.365334,2.000000
1.378905,2.000000
1.394352,2.000000
1.398658,2.000000
1.424268,2.000000
1.442498,2.000000
1.433975,2.000000
1.440993,2.000000
1.448566,2.000000
1.440354,2.000000
1.446684,2.000000
1.464702,2.000000
1.494675,2.000000
1.547669,2.000000
1.600888,2.000000
1.616461,2.000000
1.643249,2.000000
1.684539,2.000000
1.742094,2.000000
1.789139,2.000000
1.842190,2.000000
1.904518,2.000000
1.953853,2.000000
1.995905,2.000000
2.062193,2.000000
2.105377,2.000000
2.153913,2.000000
2.229415,2.000000
2.284596,2.000000
2.324672,2.000000
2.398442,2.000000
2.423859,2.000000
2.462422,2.000000
2.467668,2.000000
2.472248,2.000000
2.486267,2.000000
2.497908,2.000000
2.552733,2.000000
2.651873,2.000000
2.746145,2.000000
2.832168,2.000000
2.920942,2.000000
2.984187,2.000000
3.057376,1.000000
3.059358,1.000000
1.965631,1.000000
2.058223,1.000000
2.345259,1.000000
2.167530,1.000000
2.299330,1.000000
2.456753,1.000000
2.775112,1.000000
3.331978,1.000000
3.679953,1.000000
3.657832,1.000000
4.115446,1.000000
4.653678,1.000000
5.230477,1.000000
5.604895,1.000000
5.779948,1.000000
6.000552,1.000000
6.118115,1.000000
6.098611,1.000000
6.090942,1.000000
6.151108,1.000000
6.248278,1.000000
6.535664,1.000000
6.873288,1.000000
7.372279,1.000000
7.751064,1.000000
8.092723,1.000000
8.405383,1.000000
8.509169,1.000000
8.927132,1.000000
9.321434,1.000000
9.587813,1.000000
9.896712,1.000000
10.263669,1.000000
10.626540,1.000000
10.948092,1.000000
11.197874,1.000000
11.516315,1.000000
11.700199,1.000000
11.745256,1.000000
11.869013,1.000000
11.868079,1.000000
11.830292,1.000000
11.832728,1.000000
11.719182,1.000000
11.668455,1.000000
11.684104,1.000000
11.647384,1.000000
11.389329,1.000000
11.204964,1.000000
11.262881,1.000000
11.610672,1.000000
11.474229,1.000000
11.540606,1.000000
11.612006,1.000000
11.483499,1.000000
11.311276,1.000000
11.292335,1.000000
11.280816,1.000000
11.315867,1.000000
11.305032,1.000000
11.237304,1.000000
11.039656,1.000000
10.562058,1.000000
10.315219,1.000000
9.789266,1.000000
9.468700,1.000000
9.273154,1.000000
9.209082,1.000000
9.121138,1.000000
8.820969,1.000000
8.652575,1.000000
8.338527,1.000000
8.090420,1.000000
8.039597,1.000000
8.157067,1.000000
8.348098,1.000000
8.445570,1.000000
8.332500,1.000000
8.142256,1.000000
7.895041,1.000000
7.217873,1.000000
6.780312,1.000000
6.521228,1.000000
6.551203,1.000000
6.304770,1.000000
6.282611,1.000000
6.188298,1.000000
5.694733,1.000000
4.879819,1.000000
3.831718,1.000000
2.555347,1.000000
1.871688,1.000000
1.615631,1.000000
1.211018,1.000000
0.712816,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.690896,1.000000
0.888224,1.000000
0.951508,1.000000
0.880107,1.000000
0.617850,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.589722,1.000000
0.527181,1.000000
0.514634,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
